"","accession","charge","formula","inchi","inchikey","kegg.compound.id","molecular.mass","monoisotopic.mass","name","n.stars","smiles","chebi.id","query","HMDB","complete.match.noncasesensitive","complete.match.casesensitive","complete.match.firstentry","match.score","annotation.score"
"383",76942,-4,"C11H11NO10","InChI=1S/C11H15NO10/c13-6(14)2-1-5(9(19)20)12-10(21)11(22,3-7(15)16)4-8(17)18/h5,22H,1-4H2,(H,12,21)(H,13,14)(H,15,16)(H,17,18)(H,19,20)/p-4/t5-/m0/s1","GAQNUGISBQJMKO-YFKPBYRVSA-J",NA,317.2079,317.04049,"beta-citrylglutamate(4-);beta-citrylglutamate",3,"OC(CC([O-])=O)(CC([O-])=O)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O",76942,"beta-citrylglutamate",NA,TRUE,TRUE,FALSE,2,0
"384",15724,0,"C3H9NO","InChI=1S/C3H9NO/c1-4(2,3)5/h1-3H3","UYPYRKYUKCHHIB-UHFFFAOYSA-N","C01104",75.11,75.06841,"trimethylamine N-oxide;(CH3)3NO;Me3N(+)O(-);Me3N(O);N(CH3)3O;TMAO;trimethylamine oxide;Trimethylaminoxid;trimethyloxamine",3,"C[N+](C)([O-])C",15724,"trimethylamine N-oxide","HMDB00925;HMDB0000925",TRUE,TRUE,TRUE,2,6
"385",133751,-1,"C10H11O4","InChI=1S/C10H12O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2,4,6,11H,3,5H2,1H3,(H,12,13)/p-1","BOLQJTPHPSDZHR-UHFFFAOYSA-M",NA,195.192,195.06628,"dihydroferulate;3-(4-hydroxy-3-methoxyphenyl)propionate;dihydroconiferylate",3,"C=1(C=C(C(=CC1)O)OC)CCC(=O)[O-]",133751,"dihydroferulate",NA,TRUE,TRUE,TRUE,4,0
"386",7936,0,"C19H20FNO3","InChI=1S/C19H20FNO3/c20-15-3-1-13(2-4-15)17-7-8-21-10-14(17)11-22-16-5-6-18-19(9-16)24-12-23-18/h1-6,9,14,17,21H,7-8,10-12H2/t14-,17-/m0/s1","AHOUBRCZNHFOSL-YOEHRIQHSA-N","C07415",329.3654,329.14272,"paroxetine;(-)-(3S,4R)-4-(p-fluorophenyl)-3-((3,4-(methylenedioxy)phenoxy)methyl)piperidine;(3S-trans)-3-((1,3-benzodioxol-5-yloxy)methyl)-4-(4-fluorophenyl)piperidine;paroxetina;paroxetinum",3,"[H][C@]1(CCNC[C@H]1COc1ccc2OCOc2c1)c1ccc(F)cc1",7936,"paroxetine","HMDB0014853;HMDB14853",TRUE,TRUE,TRUE,4,6
"387",88765,0,"C27H44O8","InChI=1S/C27H44O8/c1-13(28)17-6-7-18-16-5-4-14-12-15(8-10-26(14,2)19(16)9-11-27(17,18)3)34-25-22(31)20(29)21(30)23(35-25)24(32)33/h13-23,25,28-31H,4-12H2,1-3H3,(H,32,33)/t13-,14+,15+,16-,17+,18-,19-,20-,21-,22+,23-,25+,26-,27+/m0/s1","ZFFFJLDTCLJDHL-JQYCEVDMSA-N",NA,496.635,496.30362,"Pregnanediol-3-glucuronide;(2S,3S,4S,5R,6R)-3,4,5-trihydroxy-6-{[(1S,2S,5R,7R,10R,11S,14S,15S)-14-[(1S)-1-hydroxyethyl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-5-yl]oxy}oxane-2-carboxylic acid",2,"O([C@H]1C[C@@]2([C@@]([C@@]3([C@]([C@]4([C@@]([C@](CC4)([C@@H](O)C)[H])(CC3)C)[H])(CC2)[H])[H])(CC1)C)[H])[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C(O)=O",88765,"pregnanediol-3-glucuronide","HMDB10318",TRUE,FALSE,FALSE,4,2
"388",2596,0,"C6H11NO3S","InChI=1S/C6H11NO3S/c1-2-3-11(10)4-5(7)6(8)9/h2,5H,1,3-4,7H2,(H,8,9)/t5-,11-/m0/s1","XUHLIQGRKRUKPH-DYEAUMGKSA-N","C08265",177.223,177.04596,"alliin;(+)-L-Alliin;(S)-3-(Allylsulphinyl)-L-alanine;(S)-S-Allyl-L-cysteine sulfoxide;3-(Allylsulfinyl)alanine;S-Allyl-L-cystein-S-oxide;S-allyl-L-cysteine sulfoxide",3,"[S@@](C[C@@H](C(O)=O)N)(CC=C)=O",2596,"alliin","HMDB33592;HMDB0033592",TRUE,TRUE,TRUE,4,6
"389",74824,0,"C7H14N2O4","InChI=1S/C7H14N2O4/c1-3(7(12)13)9-6(11)5(8)4(2)10/h3-5,10H,8H2,1-2H3,(H,9,11)(H,12,13)/t3-,4+,5-/m0/s1","VPZKQTYZIVOJDV-LMVFSUKVSA-N",NA,190.1971,190.09536,"Thr-Ala;L-Thr-L-Ala;TA;Threoninyl-Alanine;threonylalanine",3,"C[C@@H](O)[C@H](N)C(=O)N[C@@H](C)C(O)=O",74824,"threonylalanine","HMDB29054;HMDB0029054",TRUE,TRUE,FALSE,2,3
"390",74719,0,"C14H20N2O3S","InChI=1S/C14H20N2O3S/c1-20-8-7-12(14(18)19)16-13(17)11(15)9-10-5-3-2-4-6-10/h2-6,11-12H,7-9,15H2,1H3,(H,16,17)(H,18,19)/t11-,12-/m0/s1","PYOHODCEOHCZBM-RYUDHWBXSA-N",NA,296.385,296.11946,"Phe-Met;FM;L-Phe-L-Met;Phenylalanyl-Methionine;phenylalanylmethionine",3,"CSCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O",74719,"phenylalanylmethionine","HMDB29001;HMDB0029001",TRUE,TRUE,FALSE,2,3
"391",74751,0,"C20H21N3O3","InChI=1S/C20H21N3O3/c21-16(10-13-6-2-1-3-7-13)19(24)23-18(20(25)26)11-14-12-22-17-9-5-4-8-15(14)17/h1-9,12,16,18,22H,10-11,21H2,(H,23,24)(H,25,26)/t16-,18-/m0/s1","JMCOUWKXLXDERB-WMZOPIPTSA-N",NA,351.399,351.15829,"Phe-Trp;FW;L-Phe-L-Trp;N-(3-phenyl-L-alanyl)-L-tryptophan;N-L-phenylalanyl-L-tryptophan;Phenylalanyl-Tryptophan;phenylalanyltryptophan",3,"N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O",74751,"phenylalanyltryptophan","HMDB29006;HMDB0029006",TRUE,TRUE,FALSE,2,3
"392",73699,0,"C7H14N2O3","InChI=1S/C7H14N2O3/c1-4(2)6(8)7(12)9-3-5(10)11/h4,6H,3,8H2,1-2H3,(H,9,12)(H,10,11)/t6-/m0/s1","IOUPEELXVYPCPG-LURJTMIESA-N",NA,174.1977,174.10044,"Val-Gly;L-Val-Gly;V-G;valylglycine;VG",3,"CC(C)[C@H](N)C(=O)NCC(O)=O",73699,"valylglycine","HMDB29127;HMDB0029127",TRUE,TRUE,FALSE,2,3
"393",73610,0,"C8H16N2O3S","InChI=1S/C8H16N2O3S/c1-5(8(12)13)10-7(11)6(9)3-4-14-2/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1","JHKXZYLNVJRAAJ-WDSKDSINSA-N",NA,220.289,220.08816,"Met-Ala;L-Met-L-Ala;M-A;MA;Methionylalanine",3,"CSCC[C@H](N)C(=O)N[C@@H](C)C(O)=O",73610,"methionylalanine","HMDB28966",TRUE,FALSE,FALSE,2,3
"394",74753,0,"C8H14N2O3","InChI=1S/C8H14N2O3/c1-5(8(12)13)10-7(11)6-3-2-4-9-6/h5-6,9H,2-4H2,1H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1","FELJDCNGZFDUNR-WDSKDSINSA-N",NA,186.2084,186.10044,"Pro-Ala;L-Pro-L-Ala;PA;Prolyl-Alanine;prolylalanine",3,"C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O",74753,"prolylalanine","HMDB29010",TRUE,TRUE,FALSE,2,3
"395",61695,0,"C7H12N2O3","InChI=1S/C7H12N2O3/c10-6(11)4-9-7(12)5-2-1-3-8-5/h5,8H,1-4H2,(H,9,12)(H,10,11)/t5-/m0/s1","RNKSNIBMTUYWSH-YFKPBYRVSA-N",NA,172.182,172.08479,"L-prolylglycine;L-Pro-Gly;L-prolinylglycine;P-G;PG;Pro-Gly;Prolylglycine",3,"C([C@H]1NCCC1)(=O)NCC(O)=O",61695,"prolylglycine","HMDB0011178;HMDB11178",TRUE,FALSE,FALSE,2,3
"396",39540,0,"C18H35NO3","InChI=1S/C18H35NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(21)22/h2-16H2,1H3,(H,19,20)(H,21,22)","KVTFEOAKFFQCCX-UHFFFAOYSA-N",NA,313.476,313.26169,"N-hexadecanoylglycine;2-(Hexadecanoylamino)acetic acid;2-hexadecanamidoacetic acid;elmiric acid;hexadecanoylglycine;N-palmitoylglycine;Palmitoylglycine",3,"C(CCCCCCCCCC)CCCCC(NCC(O)=O)=O",39540,"N-palmitoylglycine","HMDB13034;HMDB0013034",TRUE,TRUE,FALSE,1,3
"397",9307,0,"C4H5NO2","InChI=1S/C4H5NO2/c6-3-1-2-4(7)5-3/h1-2H2,(H,5,6,7)","KZNICNPSHKQLFF-UHFFFAOYSA-N","C07273",99.088,99.03203,"succinimide;2,5-diketopyrrolidine;2,5-dioxopyrrolidine;2,5-pyrrolidinedione;3,4-dihydropyrrole-2,5-dione;Butanimide;dihydro-3-pyrroline-2,5-dione;succinic acid imide;succinic imide",3,"O=C1CCC(=O)N1",9307,"succinimide","HMDB0240653",TRUE,TRUE,TRUE,4,6
"398",180876,0,"C16H16F3NO","InChI=1S/C16H16F3NO/c17-16(18,19)13-6-8-14(9-7-13)21-15(10-11-20)12-4-2-1-3-5-12/h1-9,15H,10-11,20H2","WIQRCHMSJFFONW-UHFFFAOYSA-N",NA,295.305,295.1184,"Norfluoxetine",2,"FC(F)(F)C1=CC=C(OC(CCN)C2=CC=CC=C2)C=C1",180876,"norfluoxetine",NA,TRUE,FALSE,FALSE,4,0
"399",25013,0,"C6H12N2O4S","InChI=1S/C6H12N2O4S/c7-3(5(9)10)1-13-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)","DWPCPZJAHOETAG-UHFFFAOYSA-N",NA,208.235,208.05178,"lanthionine",3,"NC(CSCC(N)C(O)=O)C(O)=O",25013,"lanthionine",NA,TRUE,TRUE,TRUE,4,0
"400",84842,0,"C11H21NO5","InChI=1S/C11H21NO5/c1-8(13)5-11(16)17-9(6-10(14)15)7-12(2,3)4/h8-9,13H,5-7H2,1-4H3/t8?,9-/m1/s1","UEFRDQSMQXDWTO-YGPZHTELSA-N",NA,247.2881,247.14197,"(R)-3-hydroxybutyrylcarnitine;3-hydroxybutyryl-L-carnitine;3-hydroxybutyrylcarnitine;Hydroxybutyrylcarnitine;O-3-hydroxybutanoyl-(R)-carnitine",3,"CC(O)CC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C",84842,"(R)-3-hydroxybutyrylcarnitine","HMDB62735;HMDB13127;HMDB0062735",TRUE,TRUE,TRUE,2,3
"401",101278,0,"C22H26N2O4S","InChI=1S/C22H26N2O4S/c1-15(25)28-20-21(16-9-11-17(27-4)12-10-16)29-19-8-6-5-7-18(19)24(22(20)26)14-13-23(2)3/h5-12,20-21H,13-14H2,1-4H3/t20-,21+/m1/s1","HSUGRBWQSSZJOP-RTWAWAEBSA-N","C06958",414.518,414.16133,"diltiazem;(+)-cis-5-[2-(dimethylamino)ethyl]-2,3-dihydro-3-hydroxy-2-(p-methoxyphenyl)-1,5-benzothiazepin-4(5H)-one acetate ester;(2S,3S)-5-(2-(dimethylamino)ethyl)-2-(4-methoxyphenyl)-4-oxo-2,3,4,5-tetrahydrobenzo[b][1,4]thiazepin-3-yl acetate;(2S-cis)-3-(acetyloxy)-5-[2-(dimethylamino)ethyl]-2,3-dihydro-2-(4-methoxyphenyl)-1,5-benzothiazepin-4(5H)-one;Acetic acid (2S,3S)-5-(2-dimethylamino-ethyl)-2-(4-methoxy-phenyl)-4-oxo-2,3,4,5-tetrahydro-benzo[b][1,4]thiazepin-3-yl ester;D-cis-diltiazem;diltiazemum",3,"COc1ccc(cc1)[C@@H]1Sc2ccccc2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O",101278,"diltiazem","HMDB0014487;HMDB14487",TRUE,TRUE,TRUE,4,6
"402",67249,0,"C11H16N4O4","InChI=1S/C11H16N4O4/c1-7(16)13-3-2-10(17)15-9(11(18)19)4-8-5-12-6-14-8/h5-6,9H,2-4H2,1H3,(H,12,14)(H,13,16)(H,15,17)(H,18,19)/t9-/m0/s1","BKAYIFDRRZZKNF-VIFPVBQESA-N",NA,268.2691,268.11716,"N-acetylcarnosine;N-acetyl-L-carnosine",3,"CC(=O)NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(O)=O",67249,"N-acetylcarnosine",NA,TRUE,TRUE,TRUE,2,0
"403",176462,0,"C3H9NO3S","InChI=1S/C3H9NO3S/c1-4-2-3-8(5,6)7/h4H,2-3H2,1H3,(H,5,6,7)","SUZRRICLUFMAQD-UHFFFAOYSA-N",NA,139.17,139.03031,"N-Methyltaurine",2,"S(O)(=O)(=O)CCNC",176462,"N-methyltaurine",NA,TRUE,FALSE,FALSE,2,0
"404",133177,-1,"C26H42NO6","InChI=1S/C26H43NO6/c1-14(4-7-20(29)27-13-21(30)31)16-5-6-17-22-18(9-11-25(16,17)2)26(3)10-8-15(28)12-19(26)23(32)24(22)33/h14-19,22-24,28,32-33H,4-13H2,1-3H3,(H,27,29)(H,30,31)/p-1/t14-,15-,16-,17+,18+,19+,22+,23-,24+,25-,26-/m1/s1","ZQYUKJFJPJDMMR-ZDWCHQGWSA-M",NA,464.616,464.30176,"glycohyocholate;hyocholic acid-glycine conjugate anion;N-hyocholoylglycinate",3,"C(C[C@@H](C)[C@@]1([C@@]2([C@]([C@]3([C@](CC2)([C@@]4([C@@](C[C@@H](CC4)O)([C@H]([C@H]3O)O)[H])C)[H])[H])(CC1)[H])C)[H])C(NCC([O-])=O)=O",133177,"glycohyocholate",NA,TRUE,TRUE,TRUE,4,0
"405",15035,0,"C20H28O","InChI=1S/C20H28O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,15H,7,10,14H2,1-5H3","NCYCYZXNIZJOKI-UHFFFAOYSA-N",NA,284.43572,284.21402,"retinal",3,"[H]C(=O)C=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C",15035,"retinal","HMDB01358",TRUE,TRUE,TRUE,4,3
"406",133174,-1,"C10H19O3","InChI=1S/C10H20O3/c1-2-3-4-5-6-7-8-9(11)10(12)13/h9,11H,2-8H2,1H3,(H,12,13)/p-1","GHPVDCPCKSNJDR-UHFFFAOYSA-M",NA,187.256,187.13397,"2-hydroxydecanoate;2-hydroxycaprate;alpha-hydroxycaprate;alpha-hydroxydecanoate",3,"C(CCCCCC)CC(C(=O)[O-])O",133174,"2-hydroxydecanoate",NA,TRUE,TRUE,TRUE,4,0
"407",133197,0,"C13H18O3","InChI=1S/C13H18O3/c1-9(12(14)15)11-6-4-10(5-7-11)8-13(2,3)16/h4-7,9,16H,8H2,1-3H3,(H,14,15)","UJHKVYPPCJBOSG-UHFFFAOYSA-N",NA,222.281,222.12559,"2-hydroxyibuprofen;2,4'-(2-Hydroxy-2-methylpropyl)phenylpropionic acid;Hydroxyibuprofen;Ibuprofen OH",3,"C=1C=C(C=CC1C(C(=O)O)C)CC(O)(C)C",133197,"2-hydroxyibuprofen","HMDB0060920;HMDB60920",TRUE,TRUE,TRUE,4,3
"408",133199,0,"C13H16O4","InChI=1S/C13H16O4/c1-8(12(14)15)7-10-3-5-11(6-4-10)9(2)13(16)17/h3-6,8-9H,7H2,1-2H3,(H,14,15)(H,16,17)","DIVLBIVDYADZPL-UHFFFAOYSA-N",NA,236.264,236.10486,"carboxyibuprofen;2,4'-(2-Carboxypropyl)phenylpropionic acid;2-(4-(2-Carboxypropyl)phenyl)propionic acid;Carboxy-ibuprofen;Ibuprofen COOH",3,"C=1C=C(C=CC1C(C(=O)O)C)CC(C(=O)O)C",133199,"carboxyibuprofen","HMDB60564;HMDB0060564",TRUE,TRUE,TRUE,4,3
"409",83527,0,"C16H25NO2","InChI=1S/C16H25NO2/c1-17(2)12-15(13-6-8-14(18)9-7-13)16(19)10-4-3-5-11-16/h6-9,15,18-19H,3-5,10-12H2,1-2H3","KYYIDSXMWOZKMP-UHFFFAOYSA-N",NA,263.3752,263.18853,"O-desmethylvenlafaxine;1-[2-(dimethylamino)-1-(4-hydroxyphenyl)ethyl]cyclohexanol;4-[2-(dimethylamino)-1-(1-hydroxycyclohexyl)ethyl]phenol;desvenlafaxine",3,"CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1",83527,"O-desmethylvenlafaxine","HMDB0015646;HMDB15646",TRUE,TRUE,TRUE,2,3
"410",10033,NA,NA,NA,NA,"C01541",NA,NA,"warfarin;(+/-)-Warfarin;(Phenyl-1 acetyl-2 ethyl) 3-hydroxy-4 coumarine;(RS)-Warfarin;1-(4'-Hydroxy-3'-coumarinyl)-1-phenyl-3-butanone;2H-1-Benzopyran-2-one, 4-hydroxy-3-(3-oxo-1-phenylbutyl)-;3-(1'-Phenyl-2'-acetylethyl)-4-hydroxycoumarin;3-(Acetonylbenzyl)-4-hydroxycoumarin;3-(Alpha-acetonylbenzyl)-4-hydroxycoumarin;3-(alpha-Phenyl-beta-acetylaethyl)-4-hydroxycumarin;3-(alpha-Phenyl-beta-acetylethyl)-4-hydroxycoumarin;4-Hydroxy-3-(3-oxo-1-phenyl-butyl)-cumarin;4-Hydroxy-3-(3-oxo-1-phenylbutyl)coumarin;Coumafene;DL-3-(alpha-acetonylbenzyl)-4-hydroxycoumarin;DL-warfarin;rac-warfarin;racemic warfarin;Warf 10;warfarina;warfarine;warfarinum;Zoocoumarin",3,NA,10033,"warfarin","HMDB01935;HMDB0001935",TRUE,TRUE,TRUE,4,6
"411",82937,0,"C19H20N2O4S","InChI=1S/C19H20N2O4S/c1-12(22)14-4-5-15(20-11-14)8-9-25-16-6-2-13(3-7-16)10-17-18(23)21-19(24)26-17/h2-7,11-12,17,22H,8-10H2,1H3,(H,21,23,24)","OXVFDZYQLGRLCD-UHFFFAOYSA-N",NA,372.438,372.11438,"hydroxypioglitazone",3,"CC(O)c1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1",82937,"hydroxypioglitazone (M-IV)",NA,FALSE,FALSE,FALSE,0.5,0
"412",89234,0,"C24H38O3","InChI=1S/C24H38O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h5,15,17-21,25H,4,6-14H2,1-3H3,(H,26,27)/t15-,17+,18+,19-,20+,21+,23+,24-/m1/s1","HIAJCGFYHIANNA-QIZZZRFXSA-N",NA,374.558,374.2821,"3b-Hydroxy-5-cholenoic acid;(4R)-4-[(1S,2R,5S,10S,11S,14R,15R)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-7-en-14-yl]pentanoic acid;3b-Hydroxy-5-cholenoate;3b-Hydroxy-chol-5-en-24-oate;3b-Hydroxy-chol-5-en-24-oic acid;3b-Hydroxychol-5-en-24-ate;3b-Hydroxychol-5-en-24-ic acid;3b-Hydroxychol-5-en-24-oate;3b-Hydroxychol-5-en-24-oic acid;3b-Hydroxychol-5-enoate;3b-Hydroxychol-5-enoic acid;3b-Hydroxycholenoate;3b-Hydroxycholenoic acid;3beta-Hydroxy-5-cholenic acid;3beta-Hydroxy-5-cholenoate;3beta-Hydroxy-5-cholenoic acid;3beta-Hydroxy-chol-5-en-24-oate;3beta-Hydroxy-chol-5-en-24-oic acid;3beta-Hydroxy-delta5-cholenic acid;3beta-Hydroxychol-5-en-24-oate;3beta-Hydroxychol-5-en-24-oic acid;Cholenate;Cholenic acid;D5-Cholenate;D5-Cholenic acid",2,"[C@@H]1(CC[C@@]2([C@]3(CC[C@@]4([C@H](CC[C@]4([C@@]3(CC=C2C1)[H])[H])[C@@H](CCC(=O)O)C)C)[H])C)O",89234,"3b-hydroxy-5-cholenoic acid","HMDB00308",TRUE,FALSE,FALSE,4,2
"413",133460,0,"C7H8O5S","InChI=1S/C7H8O5S/c1-11-6-4-2-3-5-7(6)12-13(8,9)10/h2-5H,1H3,(H,8,9,10)","AQTYXAPIHMXAAV-UHFFFAOYSA-N",NA,204.202,204.00924,"guaiacol sulfate;2-Methoxyphenyl sulfate;o-methoxyphenyl hydrogen sulfate;o-Methoxyphenyl sulfate;O-methylcatechol hydrogen sulfate;O-methylcatechol sulfate",3,"C=1C=CC=C(C1OC)OS(O)(=O)=O",133460,"guaiacol sulfate","HMDB60013;HMDB0060013",TRUE,TRUE,TRUE,4,3
"414",142420,-1,"C8H16NO2","InChI=1S/C8H17NO2/c1-2-3-4-5-6-7(9)8(10)11/h7H,2-6,9H2,1H3,(H,10,11)/p-1","AKVBCGQVQXPRLD-UHFFFAOYSA-M",NA,158.218,158.11865,"2-aminooctanoate",3,"C(=O)([O-])C(CCCCCC)N",142420,"2-aminooctanoate",NA,TRUE,TRUE,TRUE,4,0
"415",31697,0,"C8H7NO","InChI=1S/C8H7NO/c10-8-5-6-3-1-2-4-7(6)9-8/h1-4H,5H2,(H,9,10)","JYGFTBXVXVMTGB-UHFFFAOYSA-N","C12312",133.1473,133.05276,"indolin-2-one;1,3-dihydroindol-2-one;2-indolinone;2-oxindole;oxindole",3,"O=C1Cc2ccccc2N1",31697,"indolin-2-one","HMDB0061918;HMDB61918",TRUE,TRUE,TRUE,4,6
"416",133186,0,"C6H7NO4S","InChI=1S/C6H7NO4S/c7-5-3-1-2-4-6(5)11-12(8,9)10/h1-4H,7H2,(H,8,9,10)","VSTZVCJQGSLNLL-UHFFFAOYSA-N",NA,189.19,189.00958,"2-aminophenyl hydrogen sulfate;(2-aminophenyl)oxidanesulfonic acid;2-aminophenol hydrogen sulfate;2-aminophenol sulfate;2-Aminophenyl sulfate;o-aminophenol hydrogen sulfate;o-aminophenyl hydrogen sulfate;sulfuric acid mono-(2-aminophenyl ester)",3,"C=1C=CC=C(C1N)OS(O)(=O)=O",133186,"2-aminophenol sulfate","HMDB61116;HMDB0061116",TRUE,TRUE,FALSE,2,3
"417",133178,-1,"C6H8NO3","InChI=1S/C6H9NO3/c8-5-3-1-2-4(7-5)6(9)10/h4H,1-3H2,(H,7,8)(H,9,10)/p-1","FZXCPFJMYOQZCA-UHFFFAOYSA-M",NA,142.133,142.05097,"6-ketopiperidine-2-carboxylate;6-oxopiperidine-2-carboxylate",3,"N1C(CCCC1=O)C([O-])=O",133178,"6-oxopiperidine-2-carboxylate",NA,TRUE,TRUE,FALSE,2,0
"418",74077,0,"C6H11NO2S","InChI=1S/C6H11NO2S/c1-2-3-10-4-5(7)6(8)9/h2,5H,1,3-4,7H2,(H,8,9)/t5-/m0/s1","ZFAHNWWNDFHPOH-YFKPBYRVSA-N","C16759",161.222,161.05105,"S-allylcysteine;L-deoxyalliin;S-2-propenyl-L-cysteine;S-allyl-L-cysteine",3,"N[C@@H](CSCC=C)C(O)=O",74077,"S-allylcysteine","HMDB34323;HMDB0034323",TRUE,TRUE,TRUE,2,6
"419",133180,0,"C7H14N2O3","InChI=1S/C7H14N2O3/c1-5(10)9-4-2-3-6(8)7(11)12/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)","SRXKAYJJGAAOBP-UHFFFAOYSA-N",NA,174.198,174.10044,"N(5)-acetylornithine zwitterion;delta-acetylornithine zwitterion;N-delta-acetylornithine;N(delta)-acetylornithine zwitterion",3,"C(CCNC(=O)C)C(C([O-])=O)[NH3+]",133180,"N-delta-acetylornithine",NA,TRUE,TRUE,FALSE,1,0
"420",133185,0,"C9H16N2O2","InChI=1S/C9H16N2O2/c1-8(12)10-5-3-7-11-6-2-4-9(11)13/h2-7H2,1H3,(H,10,12)","OAUYENAPBFTAQT-UHFFFAOYSA-N",NA,184.236,184.12118,"N-(3-acetamidopropyl)pyrrolidin-2-one;Acisoga;N-(3-acetylaminopropyl)pyrrolidin-2-one;N-acetylisoputreanine-gamma-lactam",3,"N1(C(CCC1)=O)CCCNC(=O)C",133185,"acisoga","HMDB0061384;HMDB61384",TRUE,FALSE,FALSE,2,3
"421",133223,0,"C7H15NO2","InChI=1S/C7H15NO2/c1-2-3-4-5-6(8)7(9)10/h6H,2-5,8H2,1H3,(H,9,10)","RDFMDVXONNIGBC-UHFFFAOYSA-N",NA,145.2,145.11028,"2-aminoheptanoic acid zwitterion;2-aminoheptanoate;alpha-aminoheptanoic acid zwitterion",3,"C(C(CCCCC)[NH3+])([O-])=O",133223,"2-aminoheptanoate",NA,TRUE,TRUE,FALSE,2,0
"422",133708,0,"C9H13NO5S","InChI=1S/C9H13NO5S/c1-14-9-6-7(4-5-10)2-3-8(9)15-16(11,12)13/h2-3,6H,4-5,10H2,1H3,(H,11,12,13)","ORZHQEJEAKXCJA-UHFFFAOYSA-N",NA,247.27,247.05144,"3-methoxytyramine sulfate",3,"C(CC=1C=C(C(=CC1)OS(O)(=O)=O)OC)N",133708,"3-methoxytyramine sulfate",NA,TRUE,TRUE,TRUE,4,0
"423",132188,0,"C5H11NO4S","InChI=1S/C5H11NO4S/c1-11(9,10)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","UCUNFLYVYCGDHP-UHFFFAOYSA-N",NA,181.211,181.04088,"methionine sulfone;methionine S,S-dioxide",3,"S(CCC(N)C(O)=O)(C)(=O)=O",132188,"methionine sulfone",NA,TRUE,TRUE,TRUE,4,0
"424",133430,0,"C8H13NO4S","InChI=1S/C8H13NO4S/c1-3-4-14(13)5-7(8(11)12)9-6(2)10/h3,7H,1,4-5H2,2H3,(H,9,10)(H,11,12)/t7-,14-/m0/s1","CCCNUHFRBBIFHO-WJWGPLDTSA-N",NA,219.26,219.05653,"N-acetylalliin",3,"[S@@](C[C@@H](C(O)=O)NC(=O)C)(CC=C)=O",133430,"N-acetylalliin",NA,TRUE,TRUE,TRUE,2,0
"425",46215,0,"C9H11NO6S","InChI=1S/C9H11NO6S/c10-8(9(11)12)5-6-1-3-7(4-2-6)16-17(13,14)15/h1-4,8H,5,10H2,(H,11,12)(H,13,14,15)/t8-/m0/s1","CIQHWLTYGMYQQR-QMMMGPOBSA-N",NA,261.253,261.03071,"O(4')-sulfo-L-tyrosine;(2S)-2-amino-3-[4-(sulfooxy)phenyl]propanoic acid;(2S)-2-azanyl-3-(4-sulfooxyphenyl)propanoic acid;L-Tyrosine O-sulfate;O-sulfo-L-tyrosine;Sulfotyrosine;Tyrosine O-sulfate;Tyrosine sulfate",3,"O=C(O)[C@@H](N)CC=1C=CC(=CC1)OS(O)(=O)=O",46215,"O-sulfo-L-tyrosine","HMDB0155722",TRUE,TRUE,FALSE,1,3
"426",133508,0,"C10H10O7S","InChI=1S/C10H10O7S/c1-16-9-6-7(3-5-10(11)12)2-4-8(9)17-18(13,14)15/h2-6H,1H3,(H,11,12)(H,13,14,15)/b5-3+","PZPATWACAAOHTJ-HWKANZROSA-N",NA,274.249,274.01472,"ferulic acid 4-sulfate;ferulic acid sulfate",3,"C(/C=C/C1=CC(=C(C=C1)OS(O)(=O)=O)OC)(O)=O",133508,"ferulic acid 4-sulfate","HMDB29200;HMDB0029200",TRUE,TRUE,TRUE,4,3
